serotype,primer_name,gene,start,end,size,mismatches
15A,cluster_634_amp1,cluster_634,1549,2125,576,0
15A,cluster_636_amp1,cluster_636,2547,3116,569,1
15A,cluster_661_amp1,cluster_661,2547,3116,569,1
15A,cluster_697_amp1,cluster_697,1549,2125,576,0
15A,cluster_792_amp1,cluster_792,573,1152,579,0
15A,cluster_794_amp1,cluster_794,1549,2125,576,0
15A,cluster_799_amp1,cluster_799,4071,4629,558,0
15A,cluster_800_amp1,cluster_800,4532,5132,600,0
15A,cluster_801_amp1,cluster_801,5049,5629,580,0
15A,cluster_805_amp1,cluster_805,7055,7655,600,0
15A,cluster_810_amp1,cluster_810,9565,10143,578,0
15A,cluster_813_amp1,cluster_813,11061,11646,585,0
15A,cluster_818_amp1,cluster_818,13546,14137,591,0
15A,cluster_848_amp1,cluster_848,14950,15520,570,1
15A,cluster_876_amp1,cluster_876,1549,2125,576,0
15A,cluster_950_amp1,cluster_950,1549,2125,576,0
15A,cluster_955_amp1,cluster_955,4067,4629,562,2
15A,cluster_1031_amp1,cluster_1031,573,1148,575,1
15A,cluster_1149_amp1,cluster_1149,1549,2125,576,0
15A,cluster_1306_amp1,cluster_1306,1550,2125,575,1
15A,cluster_1307_amp1,cluster_1307,2049,2636,587,1
15A,cluster_1348_amp1,cluster_1348,4076,4675,599,0
15A,cluster_1401_amp1,cluster_1401,13337,13933,596,1
15A,cluster_1438_amp1,cluster_1438,13994,14581,587,0
15A,cluster_1478_amp1,cluster_1478,530,1114,584,1
15A,cluster_1517_amp1,cluster_1517,1051,1616,565,1
15A,cluster_1603_amp1,cluster_1603,2065,2665,600,0
15A,cluster_1605_amp1,cluster_1605,3038,3638,600,2
15A,cluster_1635_amp1,cluster_1635,1547,2125,578,1
15A,cluster_1638_amp1,cluster_1638,3036,3635,599,2
15A,cluster_1660_amp1,cluster_1660,14180,14775,595,0
15A,cluster_1662_amp1,cluster_1662,15175,15769,594,1
15A,cluster_1709_amp1,cluster_1709,2565,3163,598,0
15A,cluster_1745_amp1,cluster_1745,1035,1616,581,0
15A,cluster_1780_amp1,cluster_1780,1547,2125,578,1
15A,cluster_1781_amp1,cluster_1781,2049,2636,587,1
15A,cluster_1785_amp1,cluster_1785,4071,4629,558,0
15A,cluster_1810_amp1,cluster_1810,1549,2125,576,0
15A,cluster_1812_amp1,cluster_1812,2565,3165,600,1
15A,cluster_1815_amp1,cluster_1815,4071,4629,558,0
15A,cluster_1874_amp1,cluster_1874,2049,2636,587,1
15A,cluster_1875_amp1,cluster_1875,2565,3165,600,1
15A,cluster_1904_amp1,cluster_1904,3542,4139,597,1
15A,cluster_1905_amp1,cluster_1905,4071,4629,558,0
15A,cluster_1925_amp1,cluster_1925,4071,4629,558,0
15A,cluster_2016_amp1,cluster_2016,239,830,591,1
15A,cluster_2017_amp1,cluster_2017,738,1332,594,0
15A,cluster_2186_amp1,cluster_2186,1035,1616,581,0
15A,cluster_2219_amp1,cluster_2219,3035,3635,600,2
15A,cluster_2283_amp1,cluster_2283,1035,1616,581,0
15A,cluster_2406_amp1,cluster_2406,1549,2125,576,0
15A,cluster_2407_amp1,cluster_2407,2049,2636,587,1
15A,cluster_2496_amp1,cluster_2496,1549,2125,576,0
15A,cluster_2497_amp1,cluster_2497,2070,2667,597,1
15A,cluster_2593_amp1,cluster_2593,1035,1616,581,0
15A,cluster_2600_amp1,cluster_2600,4532,5132,600,0
15A,cluster_2622_amp1,cluster_2622,1549,2125,576,0
15A,cluster_2624_amp1,cluster_2624,2547,3116,569,1
15A,cluster_2655_amp1,cluster_2655,2547,3116,569,1
15A,cluster_2656_amp1,cluster_2656,3035,3635,600,1
15A,cluster_2689_amp1,cluster_2689,3910,4505,595,1
15A,cluster_2718_amp1,cluster_2718,405,989,584,1
15A,cluster_2722_amp1,cluster_2722,2905,3476,571,1
15A,cluster_2724_amp1,cluster_2724,3910,4505,595,0
15A,cluster_2797_amp1,cluster_2797,856,1435,579,1
15A,cluster_2798_amp1,cluster_2798,1355,1935,580,1
15A,cluster_2883_amp1,cluster_2883,1545,2125,580,1
15A,cluster_2884_amp1,cluster_2884,2049,2636,587,1
15A,cluster_2912_amp1,cluster_2912,1481,2048,567,1
15A,cluster_2950_amp1,cluster_2950,372,955,583,2
15A,cluster_2996_amp1,cluster_2996,2023,2615,592,0
15A,cluster_3001_amp1,cluster_3001,4530,5104,574,0
15A,cluster_3011_amp1,cluster_3011,9517,10115,598,0
15A,cluster_3068_amp1,cluster_3068,1549,2125,576,0
15A,cluster_3140_amp1,cluster_3140,875,1473,598,1
15A,cluster_3172_amp1,cluster_3172,1549,2125,576,0
15A,cluster_3173_amp1,cluster_3173,2049,2636,587,1
15A,cluster_3177_amp1,cluster_3177,4071,4629,558,0
15A,cluster_3203_amp1,cluster_3203,1549,2125,576,0
15A,cluster_3206_amp1,cluster_3206,4071,4629,558,0
15A,cluster_3237_amp1,cluster_3237,574,1152,578,1
15A,cluster_3244_amp1,cluster_3244,573,1152,579,0
15A,cluster_3247_amp1,cluster_3247,4071,4629,558,0
15A,cluster_3264_amp1,cluster_3264,328,905,577,0
15A,cluster_3303_amp1,cluster_3303,1355,1935,580,1
15A,cluster_3308_amp1,cluster_3308,3863,4434,571,2
15B,cluster_5_amp1,cluster_5,2535,3131,596,1
15B,cluster_229_amp1,cluster_229,2054,2629,575,1
15B,cluster_306_amp1,cluster_306,2055,2629,574,1
15B,cluster_434_amp1,cluster_434,2060,2629,569,0
15B,cluster_743_amp1,cluster_743,2060,2629,569,0
15B,cluster_747_amp1,cluster_747,4057,4632,575,0
15B,cluster_772_amp1,cluster_772,2060,2629,569,0
15B,cluster_776_amp1,cluster_776,4057,4632,575,1
15B,cluster_810_amp1,cluster_810,9519,10097,578,0
15B,cluster_813_amp1,cluster_813,11015,11608,593,0
15B,cluster_818_amp1,cluster_818,13651,14242,591,0
15B,cluster_826_amp1,cluster_826,2060,2629,569,0
15B,cluster_830_amp1,cluster_830,4057,4632,575,0
15B,cluster_831_amp1,cluster_831,4540,5127,587,0
15B,cluster_832_amp1,cluster_832,5044,5632,588,0
15B,cluster_848_amp1,cluster_848,15055,15625,570,0
15B,cluster_1031_amp1,cluster_1031,573,1148,575,3
15B,cluster_1036_amp1,cluster_1036,3047,3642,595,2
15B,cluster_1182_amp1,cluster_1182,4057,4632,575,0
15B,cluster_1214_amp1,cluster_1214,2055,2629,574,1
15B,cluster_1241_amp1,cluster_1241,2060,2629,569,0
15B,cluster_1245_amp1,cluster_1245,4057,4624,567,2
15B,cluster_1401_amp1,cluster_1401,13442,14038,596,1
15B,cluster_1438_amp1,cluster_1438,14099,14686,587,0
15B,cluster_1440_amp1,cluster_1440,15087,15681,594,0
15B,cluster_1478_amp1,cluster_1478,530,1114,584,1
15B,cluster_1482_amp1,cluster_1482,2527,3122,595,2
15B,cluster_1517_amp1,cluster_1517,1051,1616,565,1
15B,cluster_1660_amp1,cluster_1660,14285,14880,595,0
15B,cluster_1662_amp1,cluster_1662,15280,15874,594,0
15B,cluster_1745_amp1,cluster_1745,1035,1616,581,0
15B,cluster_1992_amp1,cluster_1992,2060,2629,569,0
15B,cluster_2016_amp1,cluster_2016,239,830,591,0
15B,cluster_2017_amp1,cluster_2017,738,1332,594,0
15B,cluster_2186_amp1,cluster_2186,1035,1616,581,0
15B,cluster_2283_amp1,cluster_2283,1035,1616,581,0
15B,cluster_2436_amp1,cluster_2436,2060,2629,569,0
15B,cluster_2593_amp1,cluster_2593,1035,1616,581,0
15B,cluster_2718_amp1,cluster_2718,405,989,584,1
15B,cluster_2797_amp1,cluster_2797,856,1435,579,0
15B,cluster_2798_amp1,cluster_2798,1355,1935,580,1
15B,cluster_2840_amp1,cluster_2840,690,1289,599,0
15B,cluster_2844_amp1,cluster_2844,2696,3288,592,1
15B,cluster_2874_amp1,cluster_2874,2286,2872,586,0
15B,cluster_2950_amp1,cluster_2950,372,955,583,2
15B,cluster_2955_amp1,cluster_2955,2876,3451,575,0
15B,cluster_3011_amp1,cluster_3011,9471,10069,598,1
15B,cluster_3103_amp1,cluster_3103,2060,2629,569,0
15B,cluster_3128_amp1,cluster_3128,4057,4632,575,0
15B,cluster_3140_amp1,cluster_3140,875,1473,598,0
15B,cluster_3264_amp1,cluster_3264,328,905,577,0
15B,cluster_3303_amp1,cluster_3303,1355,1935,580,1
15B,cluster_3355_amp1,cluster_3355,2535,3123,588,1
15C,cluster_5_amp1,cluster_5,2535,3131,596,1
15C,cluster_229_amp1,cluster_229,2054,2629,575,1
15C,cluster_306_amp1,cluster_306,2055,2629,574,1
15C,cluster_434_amp1,cluster_434,2060,2629,569,0
15C,cluster_743_amp1,cluster_743,2060,2629,569,0
15C,cluster_747_amp1,cluster_747,4057,4632,575,0
15C,cluster_772_amp1,cluster_772,2060,2629,569,0
15C,cluster_776_amp1,cluster_776,4057,4632,575,1
15C,cluster_810_amp1,cluster_810,9519,10097,578,0
15C,cluster_813_amp1,cluster_813,11015,11608,593,0
15C,cluster_818_amp1,cluster_818,13653,14244,591,0
15C,cluster_826_amp1,cluster_826,2060,2629,569,0
15C,cluster_830_amp1,cluster_830,4057,4632,575,0
15C,cluster_831_amp1,cluster_831,4540,5127,587,0
15C,cluster_832_amp1,cluster_832,5044,5632,588,0
15C,cluster_848_amp1,cluster_848,15057,15627,570,0
15C,cluster_1031_amp1,cluster_1031,573,1148,575,3
15C,cluster_1036_amp1,cluster_1036,3047,3642,595,2
15C,cluster_1182_amp1,cluster_1182,4057,4632,575,0
15C,cluster_1214_amp1,cluster_1214,2055,2629,574,1
15C,cluster_1241_amp1,cluster_1241,2060,2629,569,0
15C,cluster_1245_amp1,cluster_1245,4057,4624,567,2
15C,cluster_1401_amp1,cluster_1401,13444,14040,596,1
15C,cluster_1438_amp1,cluster_1438,14101,14688,587,0
15C,cluster_1440_amp1,cluster_1440,15089,15683,594,0
15C,cluster_1478_amp1,cluster_1478,530,1114,584,1
15C,cluster_1482_amp1,cluster_1482,2527,3122,595,2
15C,cluster_1517_amp1,cluster_1517,1051,1616,565,1
15C,cluster_1660_amp1,cluster_1660,14287,14882,595,0
15C,cluster_1662_amp1,cluster_1662,15282,15876,594,0
15C,cluster_1745_amp1,cluster_1745,1035,1616,581,0
15C,cluster_1992_amp1,cluster_1992,2060,2629,569,0
15C,cluster_2016_amp1,cluster_2016,239,830,591,0
15C,cluster_2017_amp1,cluster_2017,738,1332,594,0
15C,cluster_2186_amp1,cluster_2186,1035,1616,581,0
15C,cluster_2283_amp1,cluster_2283,1035,1616,581,0
15C,cluster_2436_amp1,cluster_2436,2060,2629,569,0
15C,cluster_2593_amp1,cluster_2593,1035,1616,581,0
15C,cluster_2718_amp1,cluster_2718,405,989,584,1
15C,cluster_2797_amp1,cluster_2797,856,1435,579,0
15C,cluster_2798_amp1,cluster_2798,1355,1935,580,1
15C,cluster_2840_amp1,cluster_2840,690,1289,599,0
15C,cluster_2844_amp1,cluster_2844,2696,3288,592,1
15C,cluster_2874_amp1,cluster_2874,2286,2872,586,0
15C,cluster_2950_amp1,cluster_2950,372,955,583,2
15C,cluster_2955_amp1,cluster_2955,2876,3451,575,0
15C,cluster_3011_amp1,cluster_3011,9471,10069,598,1
15C,cluster_3103_amp1,cluster_3103,2060,2629,569,0
15C,cluster_3128_amp1,cluster_3128,4057,4632,575,0
15C,cluster_3140_amp1,cluster_3140,875,1473,598,0
15C,cluster_3264_amp1,cluster_3264,328,905,577,0
15C,cluster_3303_amp1,cluster_3303,1355,1935,580,1
15C,cluster_3355_amp1,cluster_3355,2535,3123,588,1
15F,cluster_39_amp1,cluster_39,3038,3647,609,0
15F,cluster_138_amp1,cluster_138,583,1161,578,1
15F,cluster_140_amp1,cluster_140,1558,2134,576,0
15F,cluster_141_amp1,cluster_141,2058,2645,587,1
15F,cluster_145_amp1,cluster_145,4080,4638,558,0
15F,cluster_177_amp1,cluster_177,583,1161,578,1
15F,cluster_179_amp1,cluster_179,1558,2134,576,0
15F,cluster_180_amp1,cluster_180,2058,2645,587,1
15F,cluster_182_amp1,cluster_182,3083,3655,572,4
15F,cluster_184_amp1,cluster_184,4080,4638,558,0
15F,cluster_207_amp1,cluster_207,2058,2645,587,1
15F,cluster_299_amp1,cluster_299,17627,18201,574,0
15F,cluster_377_amp1,cluster_377,1558,2134,576,0
15F,cluster_379_amp1,cluster_379,2574,3172,598,0
15F,cluster_401_amp1,cluster_401,2058,2645,587,1
15F,cluster_403_amp1,cluster_403,3045,3644,599,2
15F,cluster_576_amp1,cluster_576,2575,3158,583,3
15F,cluster_579_amp1,cluster_579,4084,4677,593,3
15F,cluster_602_amp1,cluster_602,1558,2134,576,0
15F,cluster_603_amp1,cluster_603,2083,2676,593,1
15F,cluster_634_amp1,cluster_634,1558,2134,576,0
15F,cluster_636_amp1,cluster_636,2556,3125,569,1
15F,cluster_661_amp1,cluster_661,2556,3125,569,1
15F,cluster_697_amp1,cluster_697,1558,2134,576,0
15F,cluster_792_amp1,cluster_792,582,1161,579,0
15F,cluster_794_amp1,cluster_794,1558,2134,576,0
15F,cluster_799_amp1,cluster_799,4080,4638,558,0
15F,cluster_800_amp1,cluster_800,4541,5141,600,0
15F,cluster_801_amp1,cluster_801,5058,5638,580,0
15F,cluster_805_amp1,cluster_805,7064,7664,600,0
15F,cluster_810_amp1,cluster_810,9574,10152,578,0
15F,cluster_813_amp1,cluster_813,11070,11655,585,1
15F,cluster_818_amp1,cluster_818,13696,14287,591,0
15F,cluster_848_amp1,cluster_848,15100,15670,570,1
15F,cluster_876_amp1,cluster_876,1558,2134,576,0
15F,cluster_950_amp1,cluster_950,1558,2134,576,0
15F,cluster_955_amp1,cluster_955,4076,4638,562,1
15F,cluster_1031_amp1,cluster_1031,582,1157,575,1
15F,cluster_1102_amp1,cluster_1102,17404,17993,589,0
15F,cluster_1149_amp1,cluster_1149,1558,2134,576,0
15F,cluster_1264_amp1,cluster_1264,17200,17763,563,0
15F,cluster_1297_amp1,cluster_1297,16922,17521,599,2
15F,cluster_1306_amp1,cluster_1306,1559,2134,575,1
15F,cluster_1307_amp1,cluster_1307,2058,2645,587,1
15F,cluster_1348_amp1,cluster_1348,4085,4684,599,0
15F,cluster_1374_amp1,cluster_1374,17810,18404,594,0
15F,cluster_1401_amp1,cluster_1401,13487,14083,596,1
15F,cluster_1438_amp1,cluster_1438,14144,14731,587,0
15F,cluster_1478_amp1,cluster_1478,539,1123,584,1
15F,cluster_1517_amp1,cluster_1517,1060,1625,565,2
15F,cluster_1603_amp1,cluster_1603,2074,2674,600,0
15F,cluster_1605_amp1,cluster_1605,3047,3647,600,2
15F,cluster_1635_amp1,cluster_1635,1556,2134,578,1
15F,cluster_1638_amp1,cluster_1638,3045,3644,599,2
15F,cluster_1660_amp1,cluster_1660,14330,14925,595,0
15F,cluster_1662_amp1,cluster_1662,15325,15919,594,1
15F,cluster_1668_amp1,cluster_1668,17057,17652,595,0
15F,cluster_1709_amp1,cluster_1709,2574,3172,598,0
15F,cluster_1745_amp1,cluster_1745,1044,1625,581,0
15F,cluster_1780_amp1,cluster_1780,1556,2134,578,1
15F,cluster_1781_amp1,cluster_1781,2058,2645,587,1
15F,cluster_1785_amp1,cluster_1785,4080,4638,558,0
15F,cluster_1810_amp1,cluster_1810,1558,2134,576,0
15F,cluster_1812_amp1,cluster_1812,2574,3174,600,1
15F,cluster_1815_amp1,cluster_1815,4080,4638,558,0
15F,cluster_1874_amp1,cluster_1874,2058,2645,587,1
15F,cluster_1875_amp1,cluster_1875,2574,3174,600,1
15F,cluster_1904_amp1,cluster_1904,3551,4148,597,3
15F,cluster_1905_amp1,cluster_1905,4080,4638,558,0
15F,cluster_1925_amp1,cluster_1925,4080,4638,558,0
15F,cluster_1949_amp1,cluster_1949,19021,19614,593,2
15F,cluster_2016_amp1,cluster_2016,248,839,591,1
15F,cluster_2183_amp1,cluster_2183,17339,17923,584,0
15F,cluster_2186_amp1,cluster_2186,1044,1625,581,0
15F,cluster_2219_amp1,cluster_2219,3044,3644,600,2
15F,cluster_2283_amp1,cluster_2283,1044,1625,581,0
15F,cluster_2406_amp1,cluster_2406,1558,2134,576,0
15F,cluster_2407_amp1,cluster_2407,2058,2645,587,1
15F,cluster_2496_amp1,cluster_2496,1558,2134,576,0
15F,cluster_2497_amp1,cluster_2497,2079,2676,597,1
15F,cluster_2593_amp1,cluster_2593,1044,1625,581,0
15F,cluster_2600_amp1,cluster_2600,4541,5141,600,0
15F,cluster_2622_amp1,cluster_2622,1558,2134,576,0
15F,cluster_2624_amp1,cluster_2624,2556,3125,569,1
15F,cluster_2655_amp1,cluster_2655,2556,3125,569,1
15F,cluster_2656_amp1,cluster_2656,3044,3644,600,1
15F,cluster_2689_amp1,cluster_2689,3919,4514,595,1
15F,cluster_2718_amp1,cluster_2718,414,998,584,1
15F,cluster_2722_amp1,cluster_2722,2914,3485,571,1
15F,cluster_2724_amp1,cluster_2724,3919,4514,595,0
15F,cluster_2797_amp1,cluster_2797,865,1444,579,0
15F,cluster_2798_amp1,cluster_2798,1364,1944,580,0
15F,cluster_2883_amp1,cluster_2883,1554,2134,580,1
15F,cluster_2884_amp1,cluster_2884,2058,2645,587,1
15F,cluster_2912_amp1,cluster_2912,1490,2057,567,1
15F,cluster_2950_amp1,cluster_2950,381,964,583,2
15F,cluster_2996_amp1,cluster_2996,2032,2624,592,1
15F,cluster_3001_amp1,cluster_3001,4539,5113,574,0
15F,cluster_3011_amp1,cluster_3011,9526,10124,598,0
15F,cluster_3068_amp1,cluster_3068,1558,2134,576,0
15F,cluster_3140_amp1,cluster_3140,884,1482,598,0
15F,cluster_3172_amp1,cluster_3172,1558,2134,576,0
15F,cluster_3173_amp1,cluster_3173,2058,2645,587,1
15F,cluster_3177_amp1,cluster_3177,4080,4638,558,0
15F,cluster_3203_amp1,cluster_3203,1558,2134,576,0
15F,cluster_3206_amp1,cluster_3206,4080,4638,558,0
15F,cluster_3215_amp1,cluster_3215,17756,18311,555,0
15F,cluster_3237_amp1,cluster_3237,583,1161,578,1
15F,cluster_3244_amp1,cluster_3244,582,1161,579,0
15F,cluster_3247_amp1,cluster_3247,4080,4638,558,0
15F,cluster_3264_amp1,cluster_3264,337,914,577,0
15F,cluster_3293_amp1,cluster_3293,18916,19502,586,0
15F,cluster_3303_amp1,cluster_3303,1364,1944,580,0
15F,cluster_3308_amp1,cluster_3308,3872,4443,571,2
15F,cluster_3346_amp1,cluster_3346,18673,19273,600,2
16A,cluster_5_amp1,cluster_5,2535,3131,596,2
16A,cluster_79_amp1,cluster_79,2074,2668,594,1
16A,cluster_138_amp1,cluster_138,574,1152,578,2
16A,cluster_140_amp1,cluster_140,1549,2125,576,0
16A,cluster_160_amp1,cluster_160,15795,16371,576,3
16A,cluster_163_amp1,cluster_163,17276,17873,597,1
16A,cluster_177_amp1,cluster_177,574,1152,578,2
16A,cluster_179_amp1,cluster_179,1549,2125,576,0
16A,cluster_266_amp1,cluster_266,1073,1656,583,1
16A,cluster_294_amp1,cluster_294,15666,16262,596,2
16A,cluster_299_amp1,cluster_299,18191,18765,574,0
16A,cluster_376_amp1,cluster_376,1072,1656,584,0
16A,cluster_377_amp1,cluster_377,1549,2125,576,0
16A,cluster_432_amp1,cluster_432,1072,1656,584,0
16A,cluster_462_amp1,cluster_462,1072,1656,584,0
16A,cluster_602_amp1,cluster_602,1549,2125,576,0
16A,cluster_634_amp1,cluster_634,1549,2125,576,0
16A,cluster_697_amp1,cluster_697,1549,2125,576,0
16A,cluster_741_amp1,cluster_741,1072,1658,586,1
16A,cluster_747_amp1,cluster_747,4057,4632,575,1
16A,cluster_770_amp1,cluster_770,1072,1656,584,0
16A,cluster_776_amp1,cluster_776,4057,4632,575,2
16A,cluster_792_amp1,cluster_792,573,1152,579,1
16A,cluster_794_amp1,cluster_794,1549,2125,576,0
16A,cluster_830_amp1,cluster_830,4057,4632,575,1
16A,cluster_876_amp1,cluster_876,1549,2125,576,0
16A,cluster_892_amp1,cluster_892,9536,10136,600,0
16A,cluster_897_amp1,cluster_897,12054,12631,577,0
16A,cluster_903_amp1,cluster_903,15049,15625,576,0
16A,cluster_906_amp1,cluster_906,16540,17139,599,0
16A,cluster_914_amp1,cluster_914,1057,1656,599,2
16A,cluster_917_amp1,cluster_917,2538,3131,593,3
16A,cluster_942_amp1,cluster_942,15634,16222,588,1
16A,cluster_950_amp1,cluster_950,1549,2125,576,0
16A,cluster_1031_amp1,cluster_1031,573,1148,575,2
16A,cluster_1036_amp1,cluster_1036,3047,3642,595,3
16A,cluster_1062_amp1,cluster_1062,16107,16701,594,0
16A,cluster_1102_amp1,cluster_1102,17968,18557,589,0
16A,cluster_1149_amp1,cluster_1149,1549,2125,576,0
16A,cluster_1182_amp1,cluster_1182,4057,4632,575,1
16A,cluster_1229_amp1,cluster_1229,15666,16261,595,0
16A,cluster_1264_amp1,cluster_1264,17764,18327,563,0
16A,cluster_1297_amp1,cluster_1297,17486,18085,599,2
16A,cluster_1306_amp1,cluster_1306,1550,2125,575,1
16A,cluster_1374_amp1,cluster_1374,18374,18968,594,1
16A,cluster_1408_amp1,cluster_1408,15795,16383,588,3
16A,cluster_1446_amp1,cluster_1446,16903,17502,599,0
16A,cluster_1478_amp1,cluster_1478,530,1114,584,1
16A,cluster_1482_amp1,cluster_1482,2527,3122,595,2
16A,cluster_1517_amp1,cluster_1517,1051,1616,565,2
16A,cluster_1630_amp1,cluster_1630,17118,17714,596,0
16A,cluster_1635_amp1,cluster_1635,1547,2125,578,1
16A,cluster_1667_amp1,cluster_1667,17118,17713,595,0
16A,cluster_1668_amp1,cluster_1668,17621,18216,595,0
16A,cluster_1706_amp1,cluster_1706,1062,1656,594,2
16A,cluster_1745_amp1,cluster_1745,1035,1616,581,1
16A,cluster_1780_amp1,cluster_1780,1547,2125,578,1
16A,cluster_1810_amp1,cluster_1810,1549,2125,576,0
16A,cluster_2016_amp1,cluster_2016,239,830,591,1
16A,cluster_2017_amp1,cluster_2017,738,1332,594,0
16A,cluster_2081_amp1,cluster_2081,1072,1656,584,0
16A,cluster_2183_amp1,cluster_2183,17903,18487,584,0
16A,cluster_2186_amp1,cluster_2186,1035,1616,581,1
16A,cluster_2283_amp1,cluster_2283,1035,1616,581,1
16A,cluster_2362_amp1,cluster_2362,16960,17559,599,0
16A,cluster_2406_amp1,cluster_2406,1549,2125,576,0
16A,cluster_2485_amp1,cluster_2485,15666,16262,596,2
16A,cluster_2496_amp1,cluster_2496,1549,2125,576,0
16A,cluster_2519_amp1,cluster_2519,16928,17511,583,2
16A,cluster_2593_amp1,cluster_2593,1035,1616,581,1
16A,cluster_2622_amp1,cluster_2622,1549,2125,576,0
16A,cluster_2718_amp1,cluster_2718,405,989,584,1
16A,cluster_2732_amp1,cluster_2732,16124,16701,577,1
16A,cluster_2734_amp1,cluster_2734,17125,17714,589,1
16A,cluster_2797_amp1,cluster_2797,856,1435,579,0
16A,cluster_2844_amp1,cluster_2844,2696,3288,592,0
16A,cluster_2873_amp1,cluster_2873,1817,2407,590,0
16A,cluster_2874_amp1,cluster_2874,2286,2872,586,0
16A,cluster_2883_amp1,cluster_2883,1545,2125,580,1
16A,cluster_2950_amp1,cluster_2950,372,955,583,2
16A,cluster_2955_amp1,cluster_2955,2876,3451,575,0
16A,cluster_3068_amp1,cluster_3068,1549,2125,576,0
16A,cluster_3128_amp1,cluster_3128,4057,4632,575,1
16A,cluster_3134_amp1,cluster_3134,1073,1656,583,1
16A,cluster_3140_amp1,cluster_3140,875,1473,598,1
16A,cluster_3164_amp1,cluster_3164,17134,17731,597,2
16A,cluster_3172_amp1,cluster_3172,1549,2125,576,0
16A,cluster_3195_amp1,cluster_3195,17276,17873,597,1
16A,cluster_3203_amp1,cluster_3203,1549,2125,576,0
16A,cluster_3210_amp1,cluster_3210,15795,16383,588,2
16A,cluster_3213_amp1,cluster_3213,17301,17873,572,1
16A,cluster_3215_amp1,cluster_3215,18320,18875,555,1
16A,cluster_3237_amp1,cluster_3237,574,1152,578,2
16A,cluster_3241_amp1,cluster_3241,15795,16371,576,3
16A,cluster_3244_amp1,cluster_3244,573,1152,579,1
16A,cluster_3264_amp1,cluster_3264,328,905,577,0
16A,cluster_3355_amp1,cluster_3355,2535,3123,588,1
16F,cluster_5_amp1,cluster_5,2535,3131,596,3
16F,cluster_160_amp1,cluster_160,15198,15774,576,3
16F,cluster_163_amp1,cluster_163,16679,17276,597,0
16F,cluster_229_amp1,cluster_229,2054,2629,575,2
16F,cluster_294_amp1,cluster_294,15069,15665,596,2
16F,cluster_299_amp1,cluster_299,17594,18168,574,0
16F,cluster_306_amp1,cluster_306,2055,2629,574,2
16F,cluster_376_amp1,cluster_376,1072,1656,584,2
16F,cluster_432_amp1,cluster_432,1072,1656,584,2
16F,cluster_434_amp1,cluster_434,2060,2629,569,1
16F,cluster_462_amp1,cluster_462,1072,1656,584,2
16F,cluster_741_amp1,cluster_741,1072,1658,586,3
16F,cluster_743_amp1,cluster_743,2060,2629,569,1
16F,cluster_747_amp1,cluster_747,4057,4632,575,1
16F,cluster_770_amp1,cluster_770,1072,1656,584,2
16F,cluster_772_amp1,cluster_772,2060,2629,569,1
16F,cluster_776_amp1,cluster_776,4057,4632,575,2
16F,cluster_826_amp1,cluster_826,2060,2629,569,1
16F,cluster_830_amp1,cluster_830,4057,4632,575,1
16F,cluster_906_amp1,cluster_906,15943,16542,599,0
16F,cluster_914_amp1,cluster_914,1057,1656,599,0
16F,cluster_917_amp1,cluster_917,2538,3131,593,0
16F,cluster_921_amp1,cluster_921,4543,5132,589,0
16F,cluster_930_amp1,cluster_930,9053,9640,587,0
16F,cluster_942_amp1,cluster_942,15037,15625,588,0
